order_item_id,order_id,product_id,quantity,unit_price
ITEM0018806,ORD008680,PROD0373,4,242.04
ITEM0018807,ORD007911,PROD0190,5,386.75
ITEM0018808,ORD003339,PROD0314,2,104.06
ITEM0018809,ORD008986,PROD0186,5,145.82
ITEM0018810,ORD010467,PROD0204,3,18.38
ITEM0018811,ORD010140,PROD0353,2,48.59
ITEM0018812,ORD013365,PROD0414,2,34.45
ITEM0018813,ORD008880,PROD0459,5,102.93
ITEM0018814,ORD001050,PROD0127,2,119.42
ITEM0018815,ORD006527,PROD0126,3,183.4
ITEM0018816,ORD004665,PROD0403,5,67.28
ITEM0018817,ORD000594,PROD0042,1,486.91
ITEM0018818,ORD012885,PROD0307,5,88.58
ITEM0018819,ORD012480,PROD0220,1,104.31
ITEM0018820,ORD003881,PROD0111,2,283.49
ITEM0018821,ORD002170,PROD0241,1,494.41
ITEM0018822,ORD002980,PROD0218,4,112.6
ITEM0018823,ORD007260,PROD0059,4,231.07
ITEM0018824,ORD013689,PROD0151,5,193.03
ITEM0018825,ORD013996,PROD0044,4,349.82
ITEM0018826,ORD003409,PROD0105,4,89.93
ITEM0018827,ORD001097,PROD0230,1,16.77
ITEM0018828,ORD014891,PROD0357,2,489.8
ITEM0018829,ORD003735,PROD0131,1,358.78
ITEM0018830,ORD002521,PROD0075,5,344.33
ITEM0018831,ORD013739,PROD0437,5,201.99
ITEM0018832,ORD005210,PROD0303,2,166.03
ITEM0018833,ORD002037,PROD0488,3,98.84
ITEM0018834,ORD003350,PROD0427,3,313.38
ITEM0018835,ORD002545,PROD0348,4,20.86
ITEM0018836,ORD007442,PROD0086,1,464.54
ITEM0018837,ORD008639,PROD0271,2,399.63
ITEM0018838,ORD009713,PROD0062,4,16.3
ITEM0018839,ORD008769,PROD0375,5,147.26
ITEM0018840,ORD002279,PROD0290,5,245.39
ITEM0018841,ORD006670,PROD0160,2,221.24
ITEM0018842,ORD005725,PROD0192,3,32.46
ITEM0018843,ORD012083,PROD0259,5,187.7
ITEM0018844,ORD005071,PROD0202,4,53.68
ITEM0018845,ORD001264,PROD0248,5,42.24
ITEM0018846,ORD006959,PROD0322,3,247.7
ITEM0018847,ORD006927,PROD0214,2,152.96
ITEM0018848,ORD008814,PROD0452,4,108.71
ITEM0018849,ORD010897,PROD0384,3,462.0
ITEM0018850,ORD013137,PROD0238,2,481.26
ITEM0018851,ORD008167,PROD0408,5,223.99
ITEM0018852,ORD013787,PROD0253,5,169.99
ITEM0018853,ORD007996,PROD0414,4,34.45
ITEM0018854,ORD012895,PROD0043,5,158.24
ITEM0018855,ORD000613,PROD0065,3,294.28
ITEM0018856,ORD007917,PROD0083,2,290.4
ITEM0018857,ORD007824,PROD0028,1,163.86
ITEM0018858,ORD002881,PROD0436,1,435.08
ITEM0018859,ORD006776,PROD0272,2,210.59
ITEM0018860,ORD009103,PROD0405,2,399.24
ITEM0018861,ORD008646,PROD0050,4,334.67
ITEM0018862,ORD000416,PROD0169,1,195.05
ITEM0018863,ORD011045,PROD0379,3,217.47
ITEM0018864,ORD008272,PROD0032,3,459.02
ITEM0018865,ORD004998,PROD0065,5,294.28
ITEM0018866,ORD013056,PROD0378,1,204.79
ITEM0018867,ORD010872,PROD0066,4,104.58
ITEM0018868,ORD005228,PROD0113,1,44.05
ITEM0018869,ORD011769,PROD0316,1,146.69
ITEM0018870,ORD001035,PROD0159,5,209.42
ITEM0018871,ORD001739,PROD0146,4,49.89
ITEM0018872,ORD014873,PROD0366,4,493.63
ITEM0018873,ORD003531,PROD0363,1,244.27
ITEM0018874,ORD002122,PROD0145,5,462.05
ITEM0018875,ORD006534,PROD0112,1,228.5
ITEM0018876,ORD001311,PROD0264,2,330.28
ITEM0018877,ORD002039,PROD0266,4,468.87
ITEM0018878,ORD006160,PROD0188,3,53.0
ITEM0018879,ORD008294,PROD0055,1,35.63
ITEM0018880,ORD003629,PROD0353,1,48.59
ITEM0018881,ORD007146,PROD0060,4,434.16
ITEM0018882,ORD001035,PROD0235,3,200.63
ITEM0018883,ORD013317,PROD0080,2,451.77
ITEM0018884,ORD003212,PROD0239,2,489.75
ITEM0018885,ORD012494,PROD0239,3,489.75
ITEM0018886,ORD008586,PROD0408,2,223.99
ITEM0018887,ORD012291,PROD0112,2,228.5
ITEM0018888,ORD000340,PROD0005,5,461.18
ITEM0018889,ORD004238,PROD0217,4,404.97
ITEM0018890,ORD014170,PROD0243,2,213.81
ITEM0018891,ORD003891,PROD0076,3,182.24
ITEM0018892,ORD011033,PROD0452,5,108.71
ITEM0018893,ORD000766,PROD0164,1,369.59
ITEM0018894,ORD012563,PROD0449,4,480.07
ITEM0018895,ORD006511,PROD0419,5,31.32
ITEM0018896,ORD013648,PROD0244,2,394.54
ITEM0018897,ORD005820,PROD0484,2,199.85
ITEM0018898,ORD009653,PROD0237,3,488.49
ITEM0018899,ORD009910,PROD0083,1,290.4
ITEM0018900,ORD006904,PROD0024,3,98.82
ITEM0018901,ORD002154,PROD0390,2,25.96
ITEM0018902,ORD001606,PROD0496,1,314.03
ITEM0018903,ORD012870,PROD0075,2,344.33
ITEM0018904,ORD001782,PROD0381,3,116.72
ITEM0018905,ORD012490,PROD0436,4,435.08
ITEM0018906,ORD002902,PROD0194,3,284.62
ITEM0018907,ORD013457,PROD0142,5,397.09
ITEM0018908,ORD013789,PROD0040,4,37.18
ITEM0018909,ORD006466,PROD0239,4,489.75
ITEM0018910,ORD009368,PROD0252,4,84.43
ITEM0018911,ORD007064,PROD0106,3,407.93
ITEM0018912,ORD012578,PROD0078,4,146.38
ITEM0018913,ORD014492,PROD0364,1,340.13
ITEM0018914,ORD007567,PROD0499,5,158.74
ITEM0018915,ORD002419,PROD0238,3,481.26
ITEM0018916,ORD006454,PROD0379,3,217.47
ITEM0018917,ORD009300,PROD0418,3,180.31
ITEM0018918,ORD004441,PROD0129,1,475.95
ITEM0018919,ORD008007,PROD0023,2,191.77
ITEM0018920,ORD005210,PROD0257,1,483.76
ITEM0018921,ORD002025,PROD0044,2,349.82
ITEM0018922,ORD014141,PROD0365,4,290.25
ITEM0018923,ORD013191,PROD0175,1,404.56
ITEM0018924,ORD004784,PROD0028,4,163.86
ITEM0018925,ORD013046,PROD0482,4,249.51
ITEM0018926,ORD008702,PROD0127,3,119.42
ITEM0018927,ORD010920,PROD0480,4,199.87
ITEM0018928,ORD006140,PROD0122,4,96.4
ITEM0018929,ORD010492,PROD0087,4,113.63
ITEM0018930,ORD013558,PROD0355,1,77.52
ITEM0018931,ORD011434,PROD0028,5,163.86
ITEM0018932,ORD010037,PROD0453,4,496.95
ITEM0018933,ORD007533,PROD0464,5,194.75
ITEM0018934,ORD010518,PROD0495,4,378.3
ITEM0018935,ORD005836,PROD0148,5,121.11
ITEM0018936,ORD009181,PROD0180,1,386.2
ITEM0018937,ORD005334,PROD0432,3,235.69
ITEM0018938,ORD010418,PROD0468,2,485.76
ITEM0018939,ORD006810,PROD0017,5,25.74
ITEM0018940,ORD001161,PROD0192,5,32.46
ITEM0018941,ORD005352,PROD0133,4,254.08
ITEM0018942,ORD009025,PROD0188,4,53.0
ITEM0018943,ORD000476,PROD0185,2,265.45
ITEM0018944,ORD010105,PROD0404,5,254.5
ITEM0018945,ORD013652,PROD0197,4,394.64
ITEM0018946,ORD013870,PROD0451,3,15.5
ITEM0018947,ORD011035,PROD0480,4,199.87
ITEM0018948,ORD008783,PROD0473,4,286.06
ITEM0018949,ORD013698,PROD0418,4,180.31
ITEM0018950,ORD010935,PROD0050,1,334.67
ITEM0018951,ORD008886,PROD0129,5,475.95
ITEM0018952,ORD014990,PROD0386,5,296.39
ITEM0018953,ORD005165,PROD0458,3,123.32
ITEM0018954,ORD006128,PROD0402,3,116.08
ITEM0018955,ORD002089,PROD0013,3,305.97
ITEM0018956,ORD002763,PROD0406,4,329.88
ITEM0018957,ORD013314,PROD0135,4,483.53
ITEM0018958,ORD004998,PROD0223,3,323.13
ITEM0018959,ORD011995,PROD0160,5,221.24
ITEM0018960,ORD002822,PROD0194,2,284.62
ITEM0018961,ORD009960,PROD0299,5,41.93
ITEM0018962,ORD001518,PROD0439,4,275.97
ITEM0018963,ORD008402,PROD0239,3,489.75
ITEM0018964,ORD006457,PROD0165,1,171.83
ITEM0018965,ORD008988,PROD0305,3,491.96
ITEM0018966,ORD012502,PROD0068,4,379.12
ITEM0018967,ORD011975,PROD0254,2,295.48
ITEM0018968,ORD001522,PROD0303,3,166.03
ITEM0018969,ORD005328,PROD0415,5,282.38
ITEM0018970,ORD010922,PROD0377,4,325.63
ITEM0018971,ORD013096,PROD0328,1,19.81
ITEM0018972,ORD004873,PROD0205,4,209.7
ITEM0018973,ORD011555,PROD0192,3,32.46
ITEM0018974,ORD014847,PROD0450,1,475.17
ITEM0018975,ORD007166,PROD0260,5,468.52
ITEM0018976,ORD002564,PROD0236,3,499.12
ITEM0018977,ORD010031,PROD0414,4,34.45
ITEM0018978,ORD007501,PROD0364,5,340.13
ITEM0018979,ORD003019,PROD0054,2,274.39
ITEM0018980,ORD012966,PROD0286,2,274.43
ITEM0018981,ORD000302,PROD0240,2,398.58
ITEM0018982,ORD008719,PROD0301,5,181.01
ITEM0018983,ORD006509,PROD0017,2,25.74
ITEM0018984,ORD008739,PROD0208,1,311.51
ITEM0018985,ORD000346,PROD0480,5,199.87
ITEM0018986,ORD007612,PROD0387,1,452.24
ITEM0018987,ORD008247,PROD0412,3,184.55
ITEM0018988,ORD002672,PROD0449,2,480.07
ITEM0018989,ORD013352,PROD0345,4,84.54
ITEM0018990,ORD001349,PROD0415,1,282.38
ITEM0018991,ORD004997,PROD0175,2,404.56
ITEM0018992,ORD008723,PROD0219,2,153.47
ITEM0018993,ORD008308,PROD0491,3,460.45
ITEM0018994,ORD005731,PROD0013,1,305.97
ITEM0018995,ORD011069,PROD0219,4,153.47
ITEM0018996,ORD004492,PROD0023,1,191.77
ITEM0018997,ORD002040,PROD0260,4,468.52
ITEM0018998,ORD006579,PROD0328,1,19.81
ITEM0018999,ORD009250,PROD0441,5,450.38
ITEM0019000,ORD009510,PROD0467,2,377.79
ITEM0019001,ORD006360,PROD0274,3,477.58
ITEM0019002,ORD011820,PROD0375,5,147.26
ITEM0019003,ORD002255,PROD0429,1,47.53
ITEM0019004,ORD014954,PROD0419,5,31.32
ITEM0019005,ORD007448,PROD0291,3,487.41
ITEM0019006,ORD009184,PROD0099,4,478.28
ITEM0019007,ORD003136,PROD0075,5,344.33
ITEM0019008,ORD008038,PROD0421,1,73.88
ITEM0019009,ORD010668,PROD0204,1,18.38
ITEM0019010,ORD003342,PROD0272,2,210.59
ITEM0019011,ORD007327,PROD0268,5,86.2
ITEM0019012,ORD003046,PROD0317,4,151.6
ITEM0019013,ORD009270,PROD0315,1,273.32
ITEM0019014,ORD004229,PROD0072,2,194.04
ITEM0019015,ORD007268,PROD0495,5,378.3
ITEM0019016,ORD002802,PROD0065,3,294.28
ITEM0019017,ORD010427,PROD0326,5,443.59
ITEM0019018,ORD002254,PROD0071,2,188.96
ITEM0019019,ORD003711,PROD0043,1,158.24
ITEM0019020,ORD007925,PROD0321,3,209.69
ITEM0019021,ORD008738,PROD0039,1,52.17
ITEM0019022,ORD002873,PROD0142,4,397.09
ITEM0019023,ORD007412,PROD0290,2,245.39
ITEM0019024,ORD009857,PROD0412,5,184.55
ITEM0019025,ORD013674,PROD0236,4,499.12
ITEM0019026,ORD000938,PROD0321,4,209.69
ITEM0019027,ORD012197,PROD0282,3,154.63
ITEM0019028,ORD011547,PROD0036,3,344.64
ITEM0019029,ORD004536,PROD0162,4,343.89
ITEM0019030,ORD006119,PROD0444,1,294.41
ITEM0019031,ORD013516,PROD0153,2,302.35
ITEM0019032,ORD000647,PROD0024,4,98.82
ITEM0019033,ORD014613,PROD0484,5,199.85
ITEM0019034,ORD006057,PROD0108,2,267.83
ITEM0019035,ORD009829,PROD0007,2,373.97
ITEM0019036,ORD004577,PROD0360,5,316.39
ITEM0019037,ORD003637,PROD0153,3,302.35
ITEM0019038,ORD011934,PROD0351,5,317.85
ITEM0019039,ORD014495,PROD0421,3,73.88
ITEM0019040,ORD012046,PROD0397,3,150.1
ITEM0019041,ORD001759,PROD0468,2,485.76
ITEM0019042,ORD002108,PROD0093,3,189.11
ITEM0019043,ORD002611,PROD0287,2,52.74
ITEM0019044,ORD013923,PROD0408,1,223.99
ITEM0019045,ORD001182,PROD0451,5,15.5
ITEM0019046,ORD008389,PROD0429,5,47.53
ITEM0019047,ORD014717,PROD0162,3,343.89
ITEM0019048,ORD013976,PROD0443,3,350.95
ITEM0019049,ORD005017,PROD0125,1,226.11
ITEM0019050,ORD009119,PROD0499,1,158.74
ITEM0019051,ORD001994,PROD0262,2,72.9
ITEM0019052,ORD006545,PROD0440,4,478.97
ITEM0019053,ORD014114,PROD0355,1,77.52
ITEM0019054,ORD004316,PROD0013,1,305.97
ITEM0019055,ORD006641,PROD0250,5,476.84
ITEM0019056,ORD012115,PROD0370,5,115.01
ITEM0019057,ORD014055,PROD0168,1,378.0
ITEM0019058,ORD010388,PROD0459,1,102.93
ITEM0019059,ORD007181,PROD0141,5,467.53
ITEM0019060,ORD007278,PROD0106,1,407.93
ITEM0019061,ORD006220,PROD0446,1,416.37
ITEM0019062,ORD013229,PROD0309,4,180.78
ITEM0019063,ORD006799,PROD0237,1,488.49
ITEM0019064,ORD009402,PROD0184,3,147.76
ITEM0019065,ORD006142,PROD0300,3,481.96
ITEM0019066,ORD013252,PROD0220,4,104.31
ITEM0019067,ORD002721,PROD0452,1,108.71
ITEM0019068,ORD014584,PROD0470,4,309.38
ITEM0019069,ORD002340,PROD0445,1,349.8
ITEM0019070,ORD009564,PROD0438,1,189.04
ITEM0019071,ORD014009,PROD0177,1,463.92
ITEM0019072,ORD008085,PROD0037,3,452.67
ITEM0019073,ORD001542,PROD0018,3,358.24
ITEM0019074,ORD012982,PROD0258,2,338.66
ITEM0019075,ORD002169,PROD0440,4,478.97
ITEM0019076,ORD005763,PROD0434,5,441.35
ITEM0019077,ORD003996,PROD0353,4,48.59
ITEM0019078,ORD006822,PROD0235,4,200.63
ITEM0019079,ORD012464,PROD0197,3,394.64
ITEM0019080,ORD003807,PROD0384,1,462.0
ITEM0019081,ORD014189,PROD0012,4,387.12
ITEM0019082,ORD012841,PROD0016,4,40.55
ITEM0019083,ORD002360,PROD0442,4,240.46
ITEM0019084,ORD009623,PROD0222,2,419.08
ITEM0019085,ORD002884,PROD0274,3,477.58
ITEM0019086,ORD009893,PROD0027,3,276.06
ITEM0019087,ORD002743,PROD0367,2,414.67
ITEM0019088,ORD006971,PROD0248,2,42.24
ITEM0019089,ORD014614,PROD0219,2,153.47
ITEM0019090,ORD008619,PROD0011,2,479.38
ITEM0019091,ORD007941,PROD0461,3,460.61
ITEM0019092,ORD012217,PROD0066,2,104.58
ITEM0019093,ORD002252,PROD0025,3,463.08
ITEM0019094,ORD013669,PROD0289,1,206.84
ITEM0019095,ORD000125,PROD0291,4,487.41
ITEM0019096,ORD002493,PROD0216,5,148.71
ITEM0019097,ORD004022,PROD0320,3,196.66
ITEM0019098,ORD006970,PROD0249,3,406.75
ITEM0019099,ORD014542,PROD0429,5,47.53
ITEM0019100,ORD011387,PROD0321,1,209.69
ITEM0019101,ORD009310,PROD0115,1,239.78
ITEM0019102,ORD008959,PROD0153,4,302.35
ITEM0019103,ORD010530,PROD0498,2,104.95
ITEM0019104,ORD011941,PROD0181,4,285.67
ITEM0019105,ORD000598,PROD0461,5,460.61
ITEM0019106,ORD013951,PROD0189,2,86.31
ITEM0019107,ORD010287,PROD0162,2,343.89
ITEM0019108,ORD014851,PROD0143,5,66.09
ITEM0019109,ORD013140,PROD0454,3,251.48
ITEM0019110,ORD013852,PROD0338,4,385.11
ITEM0019111,ORD007982,PROD0362,5,271.24
ITEM0019112,ORD004434,PROD0156,5,374.01
ITEM0019113,ORD000839,PROD0309,4,180.78
ITEM0019114,ORD010786,PROD0022,5,352.01
ITEM0019115,ORD010606,PROD0491,3,460.45
ITEM0019116,ORD006668,PROD0008,4,278.03
ITEM0019117,ORD006434,PROD0440,5,478.97
ITEM0019118,ORD010606,PROD0152,2,48.02
ITEM0019119,ORD012501,PROD0268,4,86.2
ITEM0019120,ORD014592,PROD0152,5,48.02
ITEM0019121,ORD002534,PROD0129,3,475.95
ITEM0019122,ORD010914,PROD0360,2,316.39
ITEM0019123,ORD007982,PROD0497,3,235.3
ITEM0019124,ORD009935,PROD0156,5,374.01
ITEM0019125,ORD000798,PROD0136,2,187.5
ITEM0019126,ORD006398,PROD0259,4,187.7
ITEM0019127,ORD010441,PROD0081,2,92.83
ITEM0019128,ORD004370,PROD0457,3,448.22
ITEM0019129,ORD012756,PROD0116,1,138.19
ITEM0019130,ORD008194,PROD0443,5,350.95
ITEM0019131,ORD014903,PROD0115,1,239.78
ITEM0019132,ORD011812,PROD0366,5,493.63
ITEM0019133,ORD000368,PROD0331,1,145.72
ITEM0019134,ORD002626,PROD0105,2,89.93
ITEM0019135,ORD002170,PROD0034,2,341.91
ITEM0019136,ORD006261,PROD0148,4,121.11
ITEM0019137,ORD006061,PROD0147,2,347.33
ITEM0019138,ORD014361,PROD0112,2,228.5
ITEM0019139,ORD009518,PROD0376,1,420.19
ITEM0019140,ORD012628,PROD0118,5,214.72
ITEM0019141,ORD007739,PROD0226,2,237.78
ITEM0019142,ORD002497,PROD0059,2,231.07
ITEM0019143,ORD000984,PROD0201,3,306.97
ITEM0019144,ORD013400,PROD0339,1,18.01
ITEM0019145,ORD011168,PROD0166,2,71.6
ITEM0019146,ORD013902,PROD0409,2,429.06
ITEM0019147,ORD010474,PROD0156,4,374.01
ITEM0019148,ORD006154,PROD0481,3,339.48
ITEM0019149,ORD008885,PROD0299,5,41.93
ITEM0019150,ORD001758,PROD0358,1,270.67
ITEM0019151,ORD005384,PROD0109,5,72.73
ITEM0019152,ORD005696,PROD0014,2,495.41
ITEM0019153,ORD013822,PROD0026,4,60.76
ITEM0019154,ORD001185,PROD0153,3,302.35
ITEM0019155,ORD005842,PROD0223,1,323.13
ITEM0019156,ORD009566,PROD0185,3,265.45
ITEM0019157,ORD014736,PROD0125,3,226.11
ITEM0019158,ORD008916,PROD0479,3,178.19
ITEM0019159,ORD014179,PROD0475,5,329.83
ITEM0019160,ORD001006,PROD0154,3,327.15
ITEM0019161,ORD004259,PROD0398,2,124.17
ITEM0019162,ORD000764,PROD0194,2,284.62
ITEM0019163,ORD008777,PROD0070,2,248.86
ITEM0019164,ORD004745,PROD0064,4,188.19
ITEM0019165,ORD009183,PROD0410,4,97.05
ITEM0019166,ORD008568,PROD0162,3,343.89
ITEM0019167,ORD007531,PROD0311,1,174.24
ITEM0019168,ORD012199,PROD0404,4,254.5
ITEM0019169,ORD007264,PROD0105,5,89.93
ITEM0019170,ORD007534,PROD0232,2,217.3
ITEM0019171,ORD002830,PROD0182,3,284.21
ITEM0019172,ORD014251,PROD0420,5,206.22
ITEM0019173,ORD000164,PROD0188,5,53.0
ITEM0019174,ORD001632,PROD0131,1,358.78
ITEM0019175,ORD004763,PROD0441,2,450.38
ITEM0019176,ORD003828,PROD0246,2,359.18
ITEM0019177,ORD007548,PROD0291,4,487.41
ITEM0019178,ORD004117,PROD0100,4,429.74
ITEM0019179,ORD001608,PROD0411,5,270.72
ITEM0019180,ORD014958,PROD0264,5,330.28
ITEM0019181,ORD014318,PROD0372,5,82.3
ITEM0019182,ORD014989,PROD0093,2,189.11
ITEM0019183,ORD006020,PROD0480,5,199.87
ITEM0019184,ORD012356,PROD0340,2,221.61
ITEM0019185,ORD007231,PROD0313,4,275.85
ITEM0019186,ORD003818,PROD0499,1,158.74
ITEM0019187,ORD009951,PROD0074,4,47.88
ITEM0019188,ORD000317,PROD0466,2,396.81
ITEM0019189,ORD001892,PROD0375,2,147.26
ITEM0019190,ORD008849,PROD0289,4,206.84
ITEM0019191,ORD001926,PROD0067,4,402.96
ITEM0019192,ORD011435,PROD0218,2,112.6
ITEM0019193,ORD010691,PROD0083,3,290.4
ITEM0019194,ORD007234,PROD0231,4,277.2
ITEM0019195,ORD009805,PROD0234,5,281.19
ITEM0019196,ORD003643,PROD0103,4,496.78
ITEM0019197,ORD006394,PROD0386,1,296.39
ITEM0019198,ORD010456,PROD0214,2,152.96
ITEM0019199,ORD004695,PROD0154,1,327.15
ITEM0019200,ORD004135,PROD0407,1,123.75
ITEM0019201,ORD007773,PROD0498,3,104.95
ITEM0019202,ORD014325,PROD0161,4,484.26
ITEM0019203,ORD012449,PROD0028,5,163.86
ITEM0019204,ORD008754,PROD0479,4,178.19
ITEM0019205,ORD014170,PROD0387,2,452.24
ITEM0019206,ORD000145,PROD0181,4,285.67
ITEM0019207,ORD014924,PROD0061,3,83.91
ITEM0019208,ORD007334,PROD0170,5,435.9
ITEM0019209,ORD005885,PROD0195,2,168.09
ITEM0019210,ORD006329,PROD0322,2,247.7
ITEM0019211,ORD000472,PROD0379,1,217.47
ITEM0019212,ORD009222,PROD0256,2,309.2
ITEM0019213,ORD014743,PROD0431,3,456.91
ITEM0019214,ORD002611,PROD0093,1,189.11
ITEM0019215,ORD001098,PROD0302,4,417.6
ITEM0019216,ORD011906,PROD0287,5,52.74
ITEM0019217,ORD011496,PROD0314,5,104.06
ITEM0019218,ORD000933,PROD0271,2,399.63
ITEM0019219,ORD008599,PROD0394,5,166.47
ITEM0019220,ORD001540,PROD0107,4,120.61
ITEM0019221,ORD008548,PROD0342,5,175.72
ITEM0019222,ORD007279,PROD0244,1,394.54
ITEM0019223,ORD012965,PROD0098,2,468.58
ITEM0019224,ORD008591,PROD0485,3,56.29
ITEM0019225,ORD011572,PROD0298,5,348.96
ITEM0019226,ORD005461,PROD0104,5,206.19
ITEM0019227,ORD011239,PROD0185,2,265.45
ITEM0019228,ORD011470,PROD0457,1,448.22
ITEM0019229,ORD004396,PROD0014,2,495.41
ITEM0019230,ORD005126,PROD0084,3,435.05
ITEM0019231,ORD003095,PROD0099,2,478.28
ITEM0019232,ORD012199,PROD0065,2,294.28
ITEM0019233,ORD008057,PROD0474,5,47.34
ITEM0019234,ORD013794,PROD0016,3,40.55
ITEM0019235,ORD007551,PROD0208,4,311.51
ITEM0019236,ORD008365,PROD0170,1,435.9
ITEM0019237,ORD001043,PROD0462,2,354.39
ITEM0019238,ORD011326,PROD0371,4,393.35
ITEM0019239,ORD001823,PROD0153,5,302.35
ITEM0019240,ORD006495,PROD0048,3,42.28
ITEM0019241,ORD011584,PROD0405,3,399.24
ITEM0019242,ORD008211,PROD0107,5,120.61
ITEM0019243,ORD013519,PROD0053,5,318.84
ITEM0019244,ORD009211,PROD0335,1,457.3
ITEM0019245,ORD004000,PROD0130,4,111.49
ITEM0019246,ORD008790,PROD0261,2,287.16
ITEM0019247,ORD002812,PROD0467,5,377.79
ITEM0019248,ORD013809,PROD0233,3,267.29
ITEM0019249,ORD005294,PROD0395,5,80.77
ITEM0019250,ORD011993,PROD0220,5,104.31
ITEM0019251,ORD001029,PROD0236,3,499.12
ITEM0019252,ORD003606,PROD0109,3,72.73
ITEM0019253,ORD005665,PROD0130,3,111.49
ITEM0019254,ORD011955,PROD0097,5,77.07
ITEM0019255,ORD005902,PROD0405,2,399.24
ITEM0019256,ORD010409,PROD0427,3,313.38
ITEM0019257,ORD012661,PROD0412,1,184.55
ITEM0019258,ORD003806,PROD0040,1,37.18
ITEM0019259,ORD011235,PROD0465,2,455.5
ITEM0019260,ORD002518,PROD0076,2,182.24
ITEM0019261,ORD013628,PROD0169,5,195.05
ITEM0019262,ORD009760,PROD0247,1,217.16
ITEM0019263,ORD002707,PROD0223,2,323.13
ITEM0019264,ORD013293,PROD0025,4,463.08
ITEM0019265,ORD009563,PROD0183,1,91.45
ITEM0019266,ORD012257,PROD0084,5,435.05
ITEM0019267,ORD009477,PROD0383,2,356.57
ITEM0019268,ORD002173,PROD0312,5,174.62
ITEM0019269,ORD005386,PROD0172,4,181.42
ITEM0019270,ORD002603,PROD0407,3,123.75
ITEM0019271,ORD004999,PROD0070,4,248.86
ITEM0019272,ORD013755,PROD0123,1,210.12
ITEM0019273,ORD001419,PROD0144,3,68.74
ITEM0019274,ORD001232,PROD0195,1,168.09
ITEM0019275,ORD005621,PROD0497,2,235.3
ITEM0019276,ORD009457,PROD0475,2,329.83
ITEM0019277,ORD002527,PROD0139,5,207.78
ITEM0019278,ORD008946,PROD0387,1,452.24
ITEM0019279,ORD003410,PROD0151,3,193.03
ITEM0019280,ORD006442,PROD0238,3,481.26
ITEM0019281,ORD004123,PROD0103,3,496.78
ITEM0019282,ORD013700,PROD0072,2,194.04
ITEM0019283,ORD012404,PROD0081,4,92.83
ITEM0019284,ORD006545,PROD0458,2,123.32
ITEM0019285,ORD000450,PROD0474,3,47.34
ITEM0019286,ORD014622,PROD0159,5,209.42
ITEM0019287,ORD001185,PROD0232,3,217.3
ITEM0019288,ORD000565,PROD0405,3,399.24
ITEM0019289,ORD003295,PROD0410,4,97.05
ITEM0019290,ORD000816,PROD0052,5,232.37
ITEM0019291,ORD014485,PROD0060,5,434.16
ITEM0019292,ORD008997,PROD0352,4,230.83
ITEM0019293,ORD003932,PROD0335,1,457.3
ITEM0019294,ORD010054,PROD0347,4,494.42
ITEM0019295,ORD009773,PROD0063,3,63.89
ITEM0019296,ORD013867,PROD0189,2,86.31
ITEM0019297,ORD006101,PROD0086,3,464.54
ITEM0019298,ORD005614,PROD0294,5,202.33
ITEM0019299,ORD003034,PROD0091,4,289.25
ITEM0019300,ORD005383,PROD0467,5,377.79
ITEM0019301,ORD001193,PROD0264,5,330.28
ITEM0019302,ORD006985,PROD0362,3,271.24
ITEM0019303,ORD000346,PROD0127,5,119.42
ITEM0019304,ORD012529,PROD0128,1,324.67
ITEM0019305,ORD004070,PROD0283,3,311.5
ITEM0019306,ORD011079,PROD0421,2,73.88
ITEM0019307,ORD005994,PROD0290,3,245.39
ITEM0019308,ORD001403,PROD0157,5,250.12
ITEM0019309,ORD010780,PROD0187,2,113.04
ITEM0019310,ORD006373,PROD0291,3,487.41
ITEM0019311,ORD007426,PROD0361,5,261.34
ITEM0019312,ORD012730,PROD0088,1,281.8
ITEM0019313,ORD011720,PROD0432,5,235.69
ITEM0019314,ORD006017,PROD0319,1,24.5
ITEM0019315,ORD003885,PROD0322,4,247.7
ITEM0019316,ORD009388,PROD0168,5,378.0
ITEM0019317,ORD008612,PROD0367,5,414.67
ITEM0019318,ORD002218,PROD0144,1,68.74
ITEM0019319,ORD004543,PROD0369,1,365.62
ITEM0019320,ORD002319,PROD0321,3,209.69
ITEM0019321,ORD009080,PROD0126,1,183.4
ITEM0019322,ORD002139,PROD0442,2,240.46
ITEM0019323,ORD011923,PROD0035,5,366.6
ITEM0019324,ORD009474,PROD0197,2,394.64
ITEM0019325,ORD009352,PROD0203,4,14.7
ITEM0019326,ORD012710,PROD0217,4,404.97
ITEM0019327,ORD014603,PROD0116,2,138.19
ITEM0019328,ORD007574,PROD0200,4,182.52
ITEM0019329,ORD014376,PROD0445,5,349.8
ITEM0019330,ORD011573,PROD0399,5,205.49
ITEM0019331,ORD006971,PROD0231,3,277.2
ITEM0019332,ORD010901,PROD0067,3,402.96
ITEM0019333,ORD000615,PROD0028,1,163.86
ITEM0019334,ORD009718,PROD0092,1,306.78
ITEM0019335,ORD007187,PROD0333,4,323.05
ITEM0019336,ORD014990,PROD0441,3,450.38
ITEM0019337,ORD003968,PROD0006,1,226.48
ITEM0019338,ORD002804,PROD0260,3,468.52
ITEM0019339,ORD013298,PROD0372,4,82.3
ITEM0019340,ORD005512,PROD0101,4,423.5
ITEM0019341,ORD003590,PROD0098,4,468.58
ITEM0019342,ORD008238,PROD0133,3,254.08
