order_id,customer_id,order_date,status,total_amount,payment_method
ORD008243,CUST03313,2026-02-20,Shipped,33.77,Credit Card
ORD008244,CUST04388,2026-02-25,Shipped,42.01,Debit Card
ORD008245,CUST02102,2026-03-14,Shipped,36.1,Google Pay
ORD008246,CUST03217,2026-01-26,Shipped,41.61,PayPal
ORD008247,CUST03670,2026-03-29,Shipped,75.56,Apple Pay
ORD008248,CUST03031,2026-02-21,Cancelled,69.57,Apple Pay
ORD008249,CUST02525,2026-05-05,Completed,146.36,Debit Card
ORD008250,CUST04118,2026-01-06,Completed,50.41,Debit Card
ORD008251,CUST03308,2026-07-06,Processing,20.83,Apple Pay
ORD008252,CUST02743,2026-04-27,Shipped,13.69,Google Pay
ORD008253,CUST01962,2026-01-12,Completed,153.29,PayPal
ORD008254,CUST04626,2026-03-04,Completed,57.78,Apple Pay
ORD008255,CUST03622,2026-02-05,Completed,74.44,Apple Pay
ORD008256,CUST00101,2026-01-09,Shipped,106.86,Debit Card
ORD008257,CUST01314,2026-03-15,Completed,69.51,PayPal
ORD008258,CUST03449,2026-03-08,Cancelled,140.39,Apple Pay
ORD008259,CUST03245,2026-01-29,Processing,101.51,Debit Card
ORD008260,CUST01902,2026-03-12,Completed,120.44,Credit Card
ORD008261,CUST04675,2026-03-31,Cancelled,33.97,Apple Pay
ORD008262,CUST01215,2026-01-08,Cancelled,103.46,Credit Card
ORD008263,CUST03627,2026-02-12,Processing,81.33,PayPal
ORD008264,CUST00790,2026-07-24,Shipped,30.71,PayPal
ORD008265,CUST01367,2026-02-04,Completed,183.55,Apple Pay
ORD008266,CUST03624,2026-07-30,Completed,56.15,Google Pay
ORD008267,CUST00503,2026-04-20,Completed,17.59,Debit Card
ORD008268,CUST00173,2026-01-22,Shipped,99.82,Debit Card
ORD008269,CUST00887,2026-07-27,Completed,85.47,Google Pay
ORD008270,CUST01418,2026-07-26,Completed,49.65,Credit Card
ORD008271,CUST03533,2026-03-07,Cancelled,90.28,PayPal
ORD008272,CUST04369,2026-04-12,Processing,33.64,Apple Pay
ORD008273,CUST03430,2026-05-29,Cancelled,83.87,Debit Card
ORD008274,CUST01410,2026-04-04,Processing,102.2,Debit Card
ORD008275,CUST02924,2026-07-18,Completed,76.86,Apple Pay
ORD008276,CUST04954,2026-04-05,Completed,61.11,Apple Pay
ORD008277,CUST01911,2026-06-18,Shipped,54.18,Debit Card
ORD008278,CUST00261,2026-02-10,Completed,163.71,Debit Card
ORD008279,CUST03353,2026-06-26,Completed,41.14,Debit Card
ORD008280,CUST01353,2026-01-04,Completed,64.73,Apple Pay
ORD008281,CUST01500,2026-04-08,Completed,56.25,Credit Card
ORD008282,CUST04374,2026-07-12,Shipped,76.53,Debit Card
ORD008283,CUST02141,2026-01-10,Completed,145.62,Credit Card
ORD008284,CUST03007,2026-04-04,Completed,141.5,Debit Card
ORD008285,CUST03619,2026-08-12,Cancelled,96.05,Apple Pay
ORD008286,CUST00823,2026-03-08,Cancelled,71.96,Google Pay
ORD008287,CUST00532,2026-05-18,Processing,80.29,Credit Card
ORD008288,CUST02821,2026-03-14,Completed,162.92,Google Pay
ORD008289,CUST00167,2026-05-25,Completed,28.12,Debit Card
ORD008290,CUST04927,2026-07-14,Completed,48.91,Debit Card
ORD008291,CUST04332,2026-08-07,Shipped,37.34,Apple Pay
ORD008292,CUST01056,2026-02-22,Shipped,96.58,Google Pay
ORD008293,CUST01255,2026-06-12,Cancelled,51.24,Google Pay
ORD008294,CUST04287,2026-01-04,Completed,19.81,Debit Card
ORD008295,CUST04008,2026-03-09,Processing,39.1,PayPal
ORD008296,CUST04709,2026-04-23,Completed,67.35,PayPal
ORD008297,CUST01532,2026-04-06,Completed,83.76,Google Pay
ORD008298,CUST03529,2026-04-12,Processing,53.79,Google Pay
ORD008299,CUST04043,2026-05-19,Cancelled,31.17,Credit Card
ORD008300,CUST00973,2026-02-13,Completed,164.18,Debit Card
ORD008301,CUST03825,2026-04-29,Cancelled,86.35,PayPal
ORD008302,CUST04745,2026-07-07,Cancelled,82.27,Apple Pay
ORD008303,CUST00106,2026-07-17,Processing,73.3,Credit Card
ORD008304,CUST01605,2026-07-09,Processing,27.59,PayPal
ORD008305,CUST03774,2026-04-20,Shipped,65.55,Debit Card
ORD008306,CUST04288,2026-06-09,Completed,12.1,Debit Card
ORD008307,CUST01003,2026-02-15,Shipped,80.33,Debit Card
ORD008308,CUST04731,2026-01-23,Shipped,5.96,PayPal
ORD008309,CUST00085,2026-04-16,Completed,35.25,Debit Card
ORD008310,CUST02996,2026-06-14,Shipped,62.02,Apple Pay
ORD008311,CUST04824,2026-05-06,Processing,72.4,Debit Card
ORD008312,CUST03288,2026-03-31,Completed,24.85,Credit Card
ORD008313,CUST04166,2026-04-08,Completed,37.54,Apple Pay
ORD008314,CUST00154,2026-03-16,Completed,24.61,Credit Card
ORD008315,CUST01462,2026-04-24,Shipped,135.62,Credit Card
ORD008316,CUST02813,2026-07-05,Completed,36.79,Google Pay
ORD008317,CUST02020,2026-04-30,Processing,57.65,Google Pay
ORD008318,CUST01098,2026-03-26,Shipped,70.04,Debit Card
ORD008319,CUST00571,2026-02-12,Processing,96.34,Apple Pay
ORD008320,CUST00149,2026-03-29,Processing,86.0,PayPal
ORD008321,CUST03578,2026-05-23,Cancelled,90.91,Google Pay
ORD008322,CUST02692,2026-07-14,Completed,26.58,Apple Pay
ORD008323,CUST02110,2026-05-10,Completed,80.59,Google Pay
ORD008324,CUST01919,2026-07-18,Completed,22.93,Apple Pay
ORD008325,CUST04870,2026-05-13,Completed,79.8,Debit Card
ORD008326,CUST03656,2026-06-30,Completed,145.79,Credit Card
ORD008327,CUST01713,2026-06-22,Shipped,28.02,Google Pay
ORD008328,CUST02493,2026-04-14,Completed,22.24,Credit Card
ORD008329,CUST01345,2026-04-03,Completed,193.09,Credit Card
ORD008330,CUST03966,2026-02-10,Processing,40.01,PayPal
ORD008331,CUST01107,2026-07-10,Shipped,90.37,PayPal
ORD008332,CUST03506,2026-08-12,Shipped,19.44,Debit Card
ORD008333,CUST04113,2026-08-10,Processing,114.46,Apple Pay
ORD008334,CUST00583,2026-07-19,Cancelled,127.38,Debit Card
ORD008335,CUST04351,2026-02-01,Cancelled,182.75,Apple Pay
ORD008336,CUST02691,2026-04-16,Processing,210.13,PayPal
ORD008337,CUST04657,2026-01-02,Completed,31.67,Debit Card
ORD008338,CUST02581,2026-01-10,Shipped,143.58,Apple Pay
ORD008339,CUST00320,2026-06-20,Completed,85.91,PayPal
ORD008340,CUST04316,2026-04-29,Completed,58.11,Apple Pay
ORD008341,CUST04795,2026-06-20,Completed,71.56,Debit Card
ORD008342,CUST01438,2026-04-11,Completed,255.96,Google Pay
ORD008343,CUST00032,2026-04-20,Completed,31.92,Google Pay
ORD008344,CUST00715,2026-03-08,Shipped,68.45,Debit Card
ORD008345,CUST01040,2026-01-23,Shipped,135.67,Credit Card
ORD008346,CUST00409,2026-04-08,Completed,75.3,Google Pay
ORD008347,CUST01128,2026-07-29,Shipped,24.05,Google Pay
ORD008348,CUST00707,2026-08-13,Completed,64.54,Google Pay
ORD008349,CUST03840,2026-04-07,Cancelled,18.02,Credit Card
ORD008350,CUST03024,2026-07-07,Shipped,45.52,PayPal
ORD008351,CUST03660,2026-07-28,Processing,25.38,PayPal
ORD008352,CUST00783,2026-01-06,Shipped,38.79,Credit Card
ORD008353,CUST02180,2026-01-13,Completed,122.34,Credit Card
ORD008354,CUST01179,2026-01-21,Completed,41.89,Debit Card
ORD008355,CUST02407,2026-08-11,Shipped,57.87,Debit Card
ORD008356,CUST02808,2026-02-27,Completed,188.37,Debit Card
ORD008357,CUST04261,2026-04-30,Completed,74.01,PayPal
ORD008358,CUST02765,2026-08-01,Shipped,57.98,Apple Pay
ORD008359,CUST02725,2026-08-13,Shipped,48.83,Google Pay
ORD008360,CUST02536,2026-06-05,Processing,77.97,Debit Card
ORD008361,CUST00213,2026-04-30,Cancelled,152.53,Google Pay
ORD008362,CUST01949,2026-07-17,Completed,30.89,Credit Card
ORD008363,CUST04862,2026-05-16,Shipped,78.46,PayPal
ORD008364,CUST03147,2026-03-18,Completed,24.71,Debit Card
ORD008365,CUST01202,2026-04-08,Completed,16.73,Apple Pay
ORD008366,CUST01820,2026-02-27,Shipped,74.78,PayPal
ORD008367,CUST02890,2026-06-17,Completed,67.3,Credit Card
ORD008368,CUST00645,2026-03-27,Cancelled,15.88,Google Pay
ORD008369,CUST02360,2026-01-01,Completed,32.14,PayPal
ORD008370,CUST04223,2026-03-18,Cancelled,40.68,Google Pay
ORD008371,CUST04473,2026-07-12,Cancelled,81.49,Debit Card
ORD008372,CUST04321,2026-01-10,Processing,164.78,Credit Card
ORD008373,CUST03089,2026-07-07,Completed,24.47,Apple Pay
ORD008374,CUST00497,2026-03-10,Completed,50.57,PayPal
ORD008375,CUST02017,2026-05-28,Completed,201.64,Google Pay
ORD008376,CUST00473,2026-03-03,Processing,146.24,Credit Card
ORD008377,CUST01889,2026-01-13,Processing,12.06,Credit Card
ORD008378,CUST03383,2026-07-05,Completed,46.71,Debit Card
ORD008379,CUST01161,2026-06-14,Processing,80.14,PayPal
ORD008380,CUST02523,2026-01-10,Processing,100.37,Debit Card
ORD008381,CUST04313,2026-01-03,Processing,132.59,Debit Card
ORD008382,CUST00196,2026-06-11,Completed,17.88,Debit Card
ORD008383,CUST02249,2026-02-03,Completed,69.77,Credit Card
ORD008384,CUST04462,2026-06-07,Shipped,71.37,Google Pay
ORD008385,CUST02767,2026-06-14,Shipped,132.98,Google Pay
ORD008386,CUST01552,2026-07-15,Completed,85.96,Apple Pay
ORD008387,CUST02448,2026-02-03,Processing,84.1,Apple Pay
ORD008388,CUST04310,2026-06-09,Completed,78.16,Google Pay
ORD008389,CUST02389,2026-03-26,Completed,60.58,Debit Card
ORD008390,CUST03007,2026-02-27,Shipped,138.41,Credit Card
ORD008391,CUST00119,2026-04-15,Processing,30.13,Debit Card
ORD008392,CUST03497,2026-06-01,Shipped,143.48,Debit Card
ORD008393,CUST01717,2026-01-09,Cancelled,52.75,Debit Card
ORD008394,CUST02884,2026-02-10,Completed,41.22,PayPal
ORD008395,CUST04938,2026-06-01,Cancelled,52.25,PayPal
ORD008396,CUST02915,2026-01-25,Processing,52.99,Debit Card
ORD008397,CUST01673,2026-02-05,Completed,213.94,Apple Pay
ORD008398,CUST01203,2026-01-08,Completed,25.6,Apple Pay
ORD008399,CUST01456,2026-05-06,Shipped,24.28,Google Pay
ORD008400,CUST04662,2026-04-24,Processing,28.62,Credit Card
ORD008401,CUST03979,2026-04-15,Cancelled,51.43,PayPal
ORD008402,CUST02472,2026-04-03,Processing,34.69,Debit Card
ORD008403,CUST00118,2026-03-30,Completed,11.25,PayPal
ORD008404,CUST00368,2026-07-06,Completed,37.29,Google Pay
ORD008405,CUST03177,2026-06-12,Cancelled,26.65,Apple Pay
ORD008406,CUST03375,2026-02-07,Completed,120.86,Apple Pay
ORD008407,CUST03813,2026-04-02,Completed,93.48,Credit Card
ORD008408,CUST02198,2026-04-29,Processing,77.25,Credit Card
ORD008409,CUST04912,2026-07-30,Processing,18.02,Google Pay
ORD008410,CUST02130,2026-06-09,Shipped,162.44,Credit Card
ORD008411,CUST00901,2026-04-11,Completed,33.93,Google Pay
ORD008412,CUST00193,2026-04-23,Completed,106.88,PayPal
ORD008413,CUST02771,2026-06-28,Processing,92.35,Debit Card
ORD008414,CUST03349,2026-01-28,Completed,34.24,Apple Pay
ORD008415,CUST00951,2026-07-03,Completed,76.33,Debit Card
ORD008416,CUST03607,2026-04-09,Completed,64.4,PayPal
ORD008417,CUST00258,2026-05-16,Completed,127.21,Credit Card
ORD008418,CUST01222,2026-02-10,Completed,37.97,Apple Pay
ORD008419,CUST00651,2026-04-28,Cancelled,67.81,Credit Card
ORD008420,CUST02319,2026-01-23,Processing,29.74,Debit Card
ORD008421,CUST04492,2026-07-01,Completed,143.43,Credit Card
ORD008422,CUST02426,2026-01-23,Shipped,55.42,Google Pay
ORD008423,CUST00923,2026-02-01,Completed,31.43,Debit Card
ORD008424,CUST03160,2026-05-18,Completed,92.78,Credit Card
ORD008425,CUST00398,2026-03-22,Completed,126.75,Debit Card
ORD008426,CUST02915,2026-06-12,Processing,43.34,Credit Card
ORD008427,CUST00561,2026-04-09,Completed,258.81,Credit Card
ORD008428,CUST00190,2026-03-04,Completed,174.32,Debit Card
ORD008429,CUST00205,2026-07-14,Processing,62.2,PayPal
ORD008430,CUST03016,2026-02-05,Cancelled,44.56,Debit Card
ORD008431,CUST04140,2026-04-03,Completed,24.12,Apple Pay
ORD008432,CUST03372,2026-06-26,Shipped,28.43,Apple Pay
ORD008433,CUST03042,2026-02-15,Cancelled,16.14,PayPal
ORD008434,CUST01706,2026-01-27,Cancelled,91.38,Credit Card
ORD008435,CUST00713,2026-06-08,Completed,57.27,Debit Card
ORD008436,CUST03457,2026-06-11,Cancelled,41.43,Credit Card
ORD008437,CUST02685,2026-03-17,Shipped,8.2,Credit Card
ORD008438,CUST04407,2026-04-11,Shipped,87.51,Apple Pay
ORD008439,CUST04974,2026-07-06,Cancelled,58.44,Debit Card
ORD008440,CUST03600,2026-07-01,Processing,60.98,Google Pay
ORD008441,CUST04953,2026-08-05,Completed,60.36,Apple Pay
ORD008442,CUST02322,2026-07-13,Shipped,123.44,Credit Card
ORD008443,CUST03878,2026-06-07,Completed,19.33,Credit Card
ORD008444,CUST03523,2026-07-20,Cancelled,311.42,Google Pay
ORD008445,CUST04627,2026-05-31,Completed,23.88,Credit Card
ORD008446,CUST04113,2026-01-09,Processing,51.21,PayPal
ORD008447,CUST02766,2026-07-31,Cancelled,9.02,Google Pay
ORD008448,CUST04566,2026-07-02,Shipped,67.1,Credit Card
ORD008449,CUST04907,2026-05-09,Cancelled,48.19,Apple Pay
ORD008450,CUST00555,2026-02-25,Processing,59.46,Apple Pay
ORD008451,CUST02141,2026-06-16,Completed,77.82,PayPal
ORD008452,CUST04978,2026-03-28,Processing,42.23,Google Pay
ORD008453,CUST02679,2026-01-18,Completed,178.88,Google Pay
ORD008454,CUST04917,2026-02-11,Processing,42.02,Credit Card
ORD008455,CUST00584,2026-08-12,Completed,87.47,Credit Card
ORD008456,CUST04942,2026-04-21,Completed,32.59,Debit Card
ORD008457,CUST01997,2026-03-14,Cancelled,122.84,PayPal
ORD008458,CUST00842,2026-07-22,Cancelled,29.05,Google Pay
ORD008459,CUST02376,2026-03-06,Completed,50.52,Credit Card
ORD008460,CUST04039,2026-07-22,Completed,38.81,Google Pay
ORD008461,CUST01805,2026-06-10,Completed,74.49,PayPal
ORD008462,CUST00730,2026-06-07,Cancelled,32.51,Apple Pay
ORD008463,CUST04350,2026-05-13,Completed,36.99,PayPal
ORD008464,CUST01464,2026-06-27,Shipped,53.33,Google Pay
ORD008465,CUST04947,2026-07-12,Processing,44.21,Credit Card
ORD008466,CUST02168,2026-01-10,Completed,61.39,Google Pay
ORD008467,CUST04918,2026-03-01,Completed,34.56,Debit Card
ORD008468,CUST01573,2026-07-24,Shipped,35.6,PayPal
ORD008469,CUST04967,2026-06-04,Completed,58.73,Debit Card
ORD008470,CUST01394,2026-03-13,Processing,159.03,Google Pay
ORD008471,CUST00257,2026-06-05,Shipped,48.42,Google Pay
ORD008472,CUST00128,2026-06-22,Completed,99.24,Debit Card
ORD008473,CUST01383,2026-02-21,Processing,79.48,Credit Card
ORD008474,CUST03729,2026-07-13,Completed,34.18,Credit Card
ORD008475,CUST04652,2026-03-03,Completed,99.95,PayPal
ORD008476,CUST02701,2026-04-27,Processing,56.31,Debit Card
ORD008477,CUST03148,2026-07-23,Completed,121.59,PayPal
ORD008478,CUST02206,2026-08-07,Completed,369.81,PayPal
ORD008479,CUST04181,2026-05-05,Processing,62.11,Apple Pay
ORD008480,CUST00322,2026-07-24,Shipped,140.43,PayPal
ORD008481,CUST02357,2026-03-01,Completed,125.05,PayPal
ORD008482,CUST04380,2026-03-27,Processing,44.37,Apple Pay
ORD008483,CUST03114,2026-06-17,Cancelled,43.75,PayPal
ORD008484,CUST01918,2026-05-23,Completed,23.98,PayPal
ORD008485,CUST03957,2026-04-05,Completed,134.58,PayPal
ORD008486,CUST04710,2026-01-07,Processing,32.28,Debit Card
ORD008487,CUST02697,2026-02-08,Shipped,39.92,Apple Pay
ORD008488,CUST01517,2026-06-28,Processing,228.32,Credit Card
ORD008489,CUST03294,2026-01-07,Processing,42.12,PayPal
ORD008490,CUST04325,2026-05-20,Completed,189.83,Debit Card
ORD008491,CUST03046,2026-01-14,Cancelled,236.23,Debit Card
ORD008492,CUST00119,2026-02-03,Completed,32.68,Debit Card
ORD008493,CUST02372,2026-05-02,Processing,101.2,Apple Pay
ORD008494,CUST04416,2026-06-16,Completed,84.12,Apple Pay
ORD008495,CUST03919,2026-03-14,Completed,105.06,Google Pay
ORD008496,CUST03261,2026-03-05,Completed,136.8,PayPal
ORD008497,CUST02586,2026-04-07,Completed,16.93,Credit Card
ORD008498,CUST04797,2026-01-12,Processing,90.67,Credit Card
ORD008499,CUST02442,2026-05-06,Completed,98.06,Google Pay
ORD008500,CUST02700,2026-02-03,Completed,43.03,Credit Card
ORD008501,CUST01018,2026-01-27,Cancelled,116.66,PayPal
ORD008502,CUST04502,2026-05-30,Completed,143.49,Credit Card
ORD008503,CUST03048,2026-01-18,Shipped,42.97,PayPal
ORD008504,CUST02069,2026-06-23,Shipped,24.26,Apple Pay
ORD008505,CUST03666,2026-06-21,Completed,221.59,Apple Pay
ORD008506,CUST04251,2026-05-26,Completed,33.9,PayPal
ORD008507,CUST04963,2026-02-06,Completed,23.72,PayPal
ORD008508,CUST04655,2026-05-15,Processing,69.32,Apple Pay
ORD008509,CUST00194,2026-03-09,Processing,12.35,PayPal
ORD008510,CUST02447,2026-03-21,Shipped,63.85,Google Pay
ORD008511,CUST01400,2026-03-27,Completed,108.38,Apple Pay
ORD008512,CUST02520,2026-03-01,Completed,40.83,Credit Card
ORD008513,CUST03928,2026-02-17,Processing,87.42,Apple Pay
ORD008514,CUST03688,2026-06-28,Shipped,84.44,Credit Card
ORD008515,CUST04898,2026-04-10,Processing,85.97,Credit Card
ORD008516,CUST00553,2026-03-25,Processing,45.49,Google Pay
ORD008517,CUST00730,2026-04-05,Completed,61.96,Apple Pay
ORD008518,CUST02561,2026-02-21,Completed,68.69,Apple Pay
ORD008519,CUST03998,2026-08-13,Completed,63.53,Google Pay
ORD008520,CUST04267,2026-03-18,Completed,53.77,Apple Pay
ORD008521,CUST04946,2026-06-29,Processing,213.65,Credit Card
ORD008522,CUST00794,2026-03-25,Shipped,75.73,PayPal
ORD008523,CUST00125,2026-02-23,Processing,80.71,Google Pay
ORD008524,CUST00175,2026-06-18,Cancelled,25.61,Google Pay
ORD008525,CUST02552,2026-06-19,Shipped,301.98,PayPal
ORD008526,CUST03849,2026-05-30,Completed,111.7,Credit Card
ORD008527,CUST03457,2026-02-08,Cancelled,76.23,PayPal
ORD008528,CUST02759,2026-01-23,Cancelled,201.2,Apple Pay
ORD008529,CUST03840,2026-02-17,Cancelled,26.45,PayPal
ORD008530,CUST03756,2026-04-23,Completed,27.95,Google Pay
ORD008531,CUST03643,2026-04-30,Completed,126.4,Debit Card
ORD008532,CUST04202,2026-06-10,Processing,145.52,Apple Pay
ORD008533,CUST01971,2026-05-07,Shipped,16.48,PayPal
ORD008534,CUST01661,2026-02-10,Cancelled,30.23,PayPal
ORD008535,CUST02576,2026-06-07,Completed,20.91,Credit Card
ORD008536,CUST00038,2026-07-25,Cancelled,118.85,Apple Pay
ORD008537,CUST04491,2026-02-16,Shipped,64.52,Credit Card
ORD008538,CUST02525,2026-07-04,Shipped,83.24,Google Pay
ORD008539,CUST04818,2026-03-13,Completed,29.15,Google Pay
ORD008540,CUST03577,2026-02-26,Completed,72.53,Credit Card
ORD008541,CUST01309,2026-03-03,Completed,20.49,Apple Pay
ORD008542,CUST03536,2026-03-27,Completed,107.51,Credit Card
ORD008543,CUST04461,2026-02-26,Cancelled,212.59,Credit Card
ORD008544,CUST02229,2026-07-15,Completed,12.33,Apple Pay
ORD008545,CUST04830,2026-03-13,Cancelled,158.37,Google Pay
ORD008546,CUST02924,2026-08-14,Completed,56.33,Debit Card
ORD008547,CUST03042,2026-05-04,Completed,77.36,Credit Card
ORD008548,CUST02709,2026-08-02,Completed,46.11,Credit Card
ORD008549,CUST04340,2026-06-02,Completed,28.59,PayPal
ORD008550,CUST04409,2026-08-05,Completed,194.8,Apple Pay
ORD008551,CUST04172,2026-06-17,Cancelled,38.94,PayPal
ORD008552,CUST03953,2026-01-17,Shipped,177.58,Google Pay
ORD008553,CUST02310,2026-03-21,Cancelled,105.61,PayPal
ORD008554,CUST00231,2026-06-25,Cancelled,51.33,Apple Pay
ORD008555,CUST02751,2026-02-08,Completed,200.28,Credit Card
ORD008556,CUST02694,2026-05-23,Completed,58.72,Credit Card
ORD008557,CUST02805,2026-01-17,Processing,152.25,Debit Card
ORD008558,CUST00842,2026-02-04,Processing,145.45,Google Pay
ORD008559,CUST03584,2026-02-02,Completed,24.96,Credit Card
ORD008560,CUST04612,2026-05-26,Completed,35.24,PayPal
ORD008561,CUST02490,2026-06-07,Completed,52.73,Debit Card
ORD008562,CUST04915,2026-08-03,Processing,53.51,Debit Card
ORD008563,CUST03535,2026-06-14,Shipped,83.39,Google Pay
ORD008564,CUST00608,2026-04-21,Completed,18.27,Debit Card
ORD008565,CUST04619,2026-05-15,Cancelled,58.59,Apple Pay
ORD008566,CUST03961,2026-03-15,Shipped,89.08,PayPal
ORD008567,CUST04258,2026-07-27,Processing,110.79,Debit Card
ORD008568,CUST02032,2026-06-05,Cancelled,40.25,Credit Card
ORD008569,CUST00202,2026-08-03,Shipped,29.61,PayPal
ORD008570,CUST01365,2026-04-08,Completed,48.09,Google Pay
ORD008571,CUST00752,2026-01-18,Processing,88.56,Debit Card
ORD008572,CUST01206,2026-06-24,Cancelled,26.12,PayPal
ORD008573,CUST01321,2026-01-23,Shipped,49.76,Credit Card
ORD008574,CUST03888,2026-05-28,Completed,44.08,Debit Card
ORD008575,CUST01331,2026-01-31,Completed,20.62,Google Pay
ORD008576,CUST00431,2026-01-14,Completed,19.96,Google Pay
ORD008577,CUST02166,2026-01-23,Cancelled,171.34,Google Pay
ORD008578,CUST04684,2026-01-02,Processing,106.63,Debit Card
ORD008579,CUST03118,2026-06-06,Processing,122.56,Debit Card
ORD008580,CUST02275,2026-06-27,Cancelled,47.59,Debit Card
ORD008581,CUST03366,2026-03-14,Processing,66.92,Credit Card
ORD008582,CUST01264,2026-02-28,Completed,90.22,Google Pay
ORD008583,CUST02396,2026-02-02,Completed,181.94,PayPal
ORD008584,CUST04237,2026-06-25,Processing,79.4,PayPal
ORD008585,CUST04300,2026-06-21,Cancelled,37.79,Debit Card
ORD008586,CUST03734,2026-05-20,Shipped,95.95,Google Pay
ORD008587,CUST01666,2026-03-24,Completed,8.29,Google Pay
ORD008588,CUST00861,2026-06-19,Cancelled,32.45,Debit Card
ORD008589,CUST00845,2026-07-31,Processing,64.97,Credit Card
ORD008590,CUST03043,2026-08-11,Completed,94.77,PayPal
ORD008591,CUST03341,2026-02-04,Cancelled,98.16,PayPal
ORD008592,CUST03490,2026-02-10,Completed,45.64,Apple Pay
ORD008593,CUST01939,2026-08-01,Completed,55.02,Debit Card
ORD008594,CUST00137,2026-07-02,Completed,47.98,PayPal
ORD008595,CUST03233,2026-04-20,Processing,97.77,PayPal
ORD008596,CUST02221,2026-05-21,Cancelled,87.53,Credit Card
ORD008597,CUST01154,2026-02-08,Completed,56.48,Debit Card
ORD008598,CUST04175,2026-08-07,Shipped,38.71,Debit Card
ORD008599,CUST00979,2026-08-05,Processing,79.23,PayPal
ORD008600,CUST00569,2026-07-13,Shipped,64.54,PayPal
ORD008601,CUST02911,2026-06-12,Shipped,173.41,Google Pay
ORD008602,CUST02411,2026-04-26,Completed,58.36,Apple Pay
ORD008603,CUST03407,2026-03-13,Completed,51.9,PayPal
ORD008604,CUST00134,2026-06-10,Completed,33.75,Debit Card
ORD008605,CUST02062,2026-03-30,Completed,175.77,Google Pay
ORD008606,CUST04379,2026-08-01,Cancelled,63.94,Credit Card
ORD008607,CUST02854,2026-06-13,Completed,71.39,Debit Card
ORD008608,CUST03731,2026-05-21,Completed,199.83,Google Pay
ORD008609,CUST03493,2026-02-25,Cancelled,136.1,Debit Card
ORD008610,CUST00127,2026-06-23,Completed,22.9,Debit Card
ORD008611,CUST01796,2026-07-20,Processing,139.84,Debit Card
ORD008612,CUST01850,2026-04-09,Completed,135.89,PayPal
ORD008613,CUST04314,2026-02-15,Processing,17.77,PayPal
ORD008614,CUST03977,2026-04-10,Cancelled,173.96,Apple Pay
ORD008615,CUST04841,2026-04-23,Completed,40.25,Credit Card
ORD008616,CUST02728,2026-04-21,Completed,102.56,Credit Card
ORD008617,CUST03727,2026-06-21,Shipped,42.12,PayPal
ORD008618,CUST03561,2026-06-23,Completed,296.35,Debit Card
ORD008619,CUST00260,2026-03-15,Completed,69.82,Debit Card
ORD008620,CUST01242,2026-03-10,Completed,113.64,Google Pay
ORD008621,CUST01844,2026-01-31,Completed,67.28,Google Pay
ORD008622,CUST01513,2026-05-05,Completed,28.91,Google Pay
ORD008623,CUST04195,2026-01-24,Completed,56.81,Credit Card
ORD008624,CUST04278,2026-02-01,Processing,22.57,Credit Card
ORD008625,CUST02217,2026-04-23,Completed,74.28,Google Pay
ORD008626,CUST02281,2026-07-14,Cancelled,52.19,Google Pay
ORD008627,CUST00956,2026-01-16,Processing,22.83,Google Pay
ORD008628,CUST04568,2026-07-04,Completed,43.94,Credit Card
ORD008629,CUST01109,2026-07-31,Completed,28.26,PayPal
ORD008630,CUST04775,2026-04-18,Cancelled,43.8,Debit Card
ORD008631,CUST01543,2026-01-24,Processing,54.29,PayPal
ORD008632,CUST00381,2026-02-03,Completed,100.3,Credit Card
ORD008633,CUST01256,2026-05-08,Completed,32.64,Credit Card
ORD008634,CUST02299,2026-02-21,Completed,33.91,Google Pay
ORD008635,CUST02241,2026-02-17,Completed,76.58,PayPal
ORD008636,CUST01659,2026-03-28,Completed,62.97,Credit Card
ORD008637,CUST02985,2026-04-29,Completed,102.09,Apple Pay
ORD008638,CUST02649,2026-06-30,Completed,52.26,PayPal
ORD008639,CUST03959,2026-07-02,Shipped,88.74,PayPal
ORD008640,CUST03372,2026-02-07,Completed,7.92,Credit Card
ORD008641,CUST03430,2026-05-10,Shipped,36.1,Debit Card
ORD008642,CUST01581,2026-03-10,Completed,61.77,Credit Card
ORD008643,CUST04861,2026-03-23,Processing,55.9,PayPal
ORD008644,CUST02933,2026-04-28,Cancelled,66.8,Apple Pay
ORD008645,CUST01587,2026-02-22,Shipped,111.74,PayPal
ORD008646,CUST02113,2026-02-19,Processing,41.73,Credit Card
ORD008647,CUST03638,2026-06-06,Cancelled,74.47,Google Pay
ORD008648,CUST04562,2026-03-15,Processing,51.24,Debit Card
ORD008649,CUST04984,2026-07-02,Completed,83.58,PayPal
ORD008650,CUST02522,2026-04-16,Completed,84.98,Apple Pay
ORD008651,CUST03752,2026-07-08,Completed,27.92,Apple Pay
ORD008652,CUST02703,2026-02-19,Shipped,76.76,Apple Pay
ORD008653,CUST00019,2026-01-16,Completed,91.38,Debit Card
ORD008654,CUST02570,2026-03-28,Shipped,66.85,PayPal
ORD008655,CUST00784,2026-04-04,Completed,78.48,Google Pay
ORD008656,CUST01707,2026-03-11,Completed,67.78,Credit Card
ORD008657,CUST00415,2026-06-21,Cancelled,34.95,PayPal
ORD008658,CUST00364,2026-04-10,Cancelled,43.53,PayPal
ORD008659,CUST02576,2026-07-31,Completed,67.95,Google Pay
